#Header as per the description in tests/validateCat.py.  The columns (if they
#exist) must be labeled with these names, although not necessarily in this order.  Columns that have
#no default listed must exist.  There are other caveats in settings.py
#id| ra| decl| umag| gmag| rmag| imag| zmag| ymag| specname| muRa| muDec| distance| doRed| varDictionary
2238|210.666667|-28.848485|18.1190|18.1190|18.1190|18.1190|18.1190|18.1190|sed_flat_norm.txt.gz|0.|0.|30.1420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.1420}
2239|210.666667|-28.818182|18.1195|18.1195|18.1195|18.1195|18.1195|18.1195|sed_flat_norm.txt.gz|0.|0.|30.1510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.1510}
2240|210.666667|-28.787879|18.1200|18.1200|18.1200|18.1200|18.1200|18.1200|sed_flat_norm.txt.gz|0.|0.|30.1600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.1600}
2241|210.666667|-28.757576|18.1205|18.1205|18.1205|18.1205|18.1205|18.1205|sed_flat_norm.txt.gz|0.|0.|30.1690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.1690}
2242|210.666667|-28.727273|18.1210|18.1210|18.1210|18.1210|18.1210|18.1210|sed_flat_norm.txt.gz|0.|0.|30.1780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.1780}
2243|210.666667|-28.696970|18.1215|18.1215|18.1215|18.1215|18.1215|18.1215|sed_flat_norm.txt.gz|0.|0.|30.1870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.1870}
2244|210.666667|-28.666667|18.1220|18.1220|18.1220|18.1220|18.1220|18.1220|sed_flat_norm.txt.gz|0.|0.|30.1960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.1960}
2245|210.666667|-28.636364|18.1225|18.1225|18.1225|18.1225|18.1225|18.1225|sed_flat_norm.txt.gz|0.|0.|30.2050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2050}
2246|210.666667|-28.606061|18.1230|18.1230|18.1230|18.1230|18.1230|18.1230|sed_flat_norm.txt.gz|0.|0.|30.2140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.2140}
2247|210.666667|-28.575758|18.1235|18.1235|18.1235|18.1235|18.1235|18.1235|sed_flat_norm.txt.gz|0.|0.|30.2230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2230}
2248|210.666667|-28.545455|18.1240|18.1240|18.1240|18.1240|18.1240|18.1240|sed_flat_norm.txt.gz|0.|0.|30.2320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.2320}
2249|210.666667|-28.515152|18.1245|18.1245|18.1245|18.1245|18.1245|18.1245|sed_flat_norm.txt.gz|0.|0.|30.2410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2410}
2250|210.666667|-28.484848|18.1250|18.1250|18.1250|18.1250|18.1250|18.1250|sed_flat_norm.txt.gz|0.|0.|30.2500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.2500}
2251|210.666667|-28.454545|18.1255|18.1255|18.1255|18.1255|18.1255|18.1255|sed_flat_norm.txt.gz|0.|0.|30.2590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2590}
2252|210.666667|-28.424242|18.1260|18.1260|18.1260|18.1260|18.1260|18.1260|sed_flat_norm.txt.gz|0.|0.|30.2680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.2680}
2253|210.666667|-28.393939|18.1265|18.1265|18.1265|18.1265|18.1265|18.1265|sed_flat_norm.txt.gz|0.|0.|30.2770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2770}
2254|210.666667|-28.363636|18.1270|18.1270|18.1270|18.1270|18.1270|18.1270|sed_flat_norm.txt.gz|0.|0.|30.2860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.2860}
2255|210.666667|-28.333333|18.1275|18.1275|18.1275|18.1275|18.1275|18.1275|sed_flat_norm.txt.gz|0.|0.|30.2950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.2950}
2256|210.666667|-28.303030|18.1280|18.1280|18.1280|18.1280|18.1280|18.1280|sed_flat_norm.txt.gz|0.|0.|30.3040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3040}
2257|210.666667|-28.272727|18.1285|18.1285|18.1285|18.1285|18.1285|18.1285|sed_flat_norm.txt.gz|0.|0.|30.3130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.3130}
2258|210.666667|-28.242424|18.1290|18.1290|18.1290|18.1290|18.1290|18.1290|sed_flat_norm.txt.gz|0.|0.|30.3220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3220}
2259|210.666667|-28.212121|18.1295|18.1295|18.1295|18.1295|18.1295|18.1295|sed_flat_norm.txt.gz|0.|0.|30.3310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.3310}
2260|210.666667|-28.181818|18.1300|18.1300|18.1300|18.1300|18.1300|18.1300|sed_flat_norm.txt.gz|0.|0.|30.3400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3400}
2261|210.666667|-28.151515|18.1305|18.1305|18.1305|18.1305|18.1305|18.1305|sed_flat_norm.txt.gz|0.|0.|30.3490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.3490}
2262|210.666667|-28.121212|18.1310|18.1310|18.1310|18.1310|18.1310|18.1310|sed_flat_norm.txt.gz|0.|0.|30.3580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3580}
2263|210.666667|-28.090909|18.1315|18.1315|18.1315|18.1315|18.1315|18.1315|sed_flat_norm.txt.gz|0.|0.|30.3670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.3670}
2264|210.666667|-28.060606|18.1320|18.1320|18.1320|18.1320|18.1320|18.1320|sed_flat_norm.txt.gz|0.|0.|30.3760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3760}
2265|210.666667|-28.030303|18.1325|18.1325|18.1325|18.1325|18.1325|18.1325|sed_flat_norm.txt.gz|0.|0.|30.3850|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.3850}
2266|210.666667|-28.000000|18.1330|18.1330|18.1330|18.1330|18.1330|18.1330|sed_flat_norm.txt.gz|0.|0.|30.3940|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.3940}
2267|210.666667|-27.969697|18.1335|18.1335|18.1335|18.1335|18.1335|18.1335|sed_flat_norm.txt.gz|0.|0.|30.4030|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4030}
2268|210.666667|-27.939394|18.1340|18.1340|18.1340|18.1340|18.1340|18.1340|sed_flat_norm.txt.gz|0.|0.|30.4120|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.4120}
2269|210.666667|-27.909091|18.1345|18.1345|18.1345|18.1345|18.1345|18.1345|sed_flat_norm.txt.gz|0.|0.|30.4210|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4210}
2270|210.666667|-27.878788|18.1350|18.1350|18.1350|18.1350|18.1350|18.1350|sed_flat_norm.txt.gz|0.|0.|30.4300|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.4300}
2271|210.666667|-27.848485|18.1355|18.1355|18.1355|18.1355|18.1355|18.1355|sed_flat_norm.txt.gz|0.|0.|30.4390|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4390}
2272|210.666667|-27.818182|18.1360|18.1360|18.1360|18.1360|18.1360|18.1360|sed_flat_norm.txt.gz|0.|0.|30.4480|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.4480}
2273|210.666667|-27.787879|18.1365|18.1365|18.1365|18.1365|18.1365|18.1365|sed_flat_norm.txt.gz|0.|0.|30.4570|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4570}
2274|210.666667|-27.757576|18.1370|18.1370|18.1370|18.1370|18.1370|18.1370|sed_flat_norm.txt.gz|0.|0.|30.4660|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.4660}
2275|210.666667|-27.727273|18.1375|18.1375|18.1375|18.1375|18.1375|18.1375|sed_flat_norm.txt.gz|0.|0.|30.4750|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4750}
2276|210.666667|-27.696970|18.1380|18.1380|18.1380|18.1380|18.1380|18.1380|sed_flat_norm.txt.gz|0.|0.|30.4840|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.4840}
2277|210.666667|-27.666667|18.1385|18.1385|18.1385|18.1385|18.1385|18.1385|sed_flat_norm.txt.gz|0.|0.|30.4930|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.4930}
2278|210.666667|-27.636364|18.1390|18.1390|18.1390|18.1390|18.1390|18.1390|sed_flat_norm.txt.gz|0.|0.|30.5020|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5020}
2279|210.666667|-27.606061|18.1395|18.1395|18.1395|18.1395|18.1395|18.1395|sed_flat_norm.txt.gz|0.|0.|30.5110|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.5110}
2280|210.666667|-27.575758|18.1400|18.1400|18.1400|18.1400|18.1400|18.1400|sed_flat_norm.txt.gz|0.|0.|30.5200|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5200}
2281|210.666667|-27.545455|18.1405|18.1405|18.1405|18.1405|18.1405|18.1405|sed_flat_norm.txt.gz|0.|0.|30.5290|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.5290}
2282|210.666667|-27.515152|18.1410|18.1410|18.1410|18.1410|18.1410|18.1410|sed_flat_norm.txt.gz|0.|0.|30.5380|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5380}
2283|210.666667|-27.484848|18.1415|18.1415|18.1415|18.1415|18.1415|18.1415|sed_flat_norm.txt.gz|0.|0.|30.5470|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.5470}
2284|210.666667|-27.454545|18.1420|18.1420|18.1420|18.1420|18.1420|18.1420|sed_flat_norm.txt.gz|0.|0.|30.5560|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5560}
2285|210.666667|-27.424242|18.1425|18.1425|18.1425|18.1425|18.1425|18.1425|sed_flat_norm.txt.gz|0.|0.|30.5650|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.5650}
2286|210.666667|-27.393939|18.1430|18.1430|18.1430|18.1430|18.1430|18.1430|sed_flat_norm.txt.gz|0.|0.|30.5740|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5740}
2287|210.666667|-27.363636|18.1435|18.1435|18.1435|18.1435|18.1435|18.1435|sed_flat_norm.txt.gz|0.|0.|30.5830|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.5830}
2288|210.666667|-27.333333|18.1440|18.1440|18.1440|18.1440|18.1440|18.1440|sed_flat_norm.txt.gz|0.|0.|30.5920|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.5920}
2289|210.666667|-27.303030|18.1445|18.1445|18.1445|18.1445|18.1445|18.1445|sed_flat_norm.txt.gz|0.|0.|30.6010|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6010}
2290|210.666667|-27.272727|18.1450|18.1450|18.1450|18.1450|18.1450|18.1450|sed_flat_norm.txt.gz|0.|0.|30.6100|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.6100}
2291|210.666667|-27.242424|18.1455|18.1455|18.1455|18.1455|18.1455|18.1455|sed_flat_norm.txt.gz|0.|0.|30.6190|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6190}
2292|210.666667|-27.212121|18.1460|18.1460|18.1460|18.1460|18.1460|18.1460|sed_flat_norm.txt.gz|0.|0.|30.6280|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.6280}
2293|210.666667|-27.181818|18.1465|18.1465|18.1465|18.1465|18.1465|18.1465|sed_flat_norm.txt.gz|0.|0.|30.6370|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6370}
2294|210.666667|-27.151515|18.1470|18.1470|18.1470|18.1470|18.1470|18.1470|sed_flat_norm.txt.gz|0.|0.|30.6460|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.6460}
2295|210.666667|-27.121212|18.1475|18.1475|18.1475|18.1475|18.1475|18.1475|sed_flat_norm.txt.gz|0.|0.|30.6550|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6550}
2296|210.666667|-27.090909|18.1480|18.1480|18.1480|18.1480|18.1480|18.1480|sed_flat_norm.txt.gz|0.|0.|30.6640|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.6640}
2297|210.666667|-27.060606|18.1485|18.1485|18.1485|18.1485|18.1485|18.1485|sed_flat_norm.txt.gz|0.|0.|30.6730|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6730}
2298|210.666667|-27.030303|18.1490|18.1490|18.1490|18.1490|18.1490|18.1490|sed_flat_norm.txt.gz|0.|0.|30.6820|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.6820}
2299|210.666667|-27.000000|18.1495|18.1495|18.1495|18.1495|18.1495|18.1495|sed_flat_norm.txt.gz|0.|0.|30.6910|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.6910}
2300|210.696970|-30.000000|18.1500|18.1500|18.1500|18.1500|18.1500|18.1500|sed_flat_norm.txt.gz|0.|0.|30.7000|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7000}
2301|210.696970|-29.969697|18.1505|18.1505|18.1505|18.1505|18.1505|18.1505|sed_flat_norm.txt.gz|0.|0.|30.7090|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7090}
2302|210.696970|-29.939394|18.1510|18.1510|18.1510|18.1510|18.1510|18.1510|sed_flat_norm.txt.gz|0.|0.|30.7180|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7180}
2303|210.696970|-29.909091|18.1515|18.1515|18.1515|18.1515|18.1515|18.1515|sed_flat_norm.txt.gz|0.|0.|30.7270|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7270}
2304|210.696970|-29.878788|18.1520|18.1520|18.1520|18.1520|18.1520|18.1520|sed_flat_norm.txt.gz|0.|0.|30.7360|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7360}
2305|210.696970|-29.848485|18.1525|18.1525|18.1525|18.1525|18.1525|18.1525|sed_flat_norm.txt.gz|0.|0.|30.7450|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7450}
2306|210.696970|-29.818182|18.1530|18.1530|18.1530|18.1530|18.1530|18.1530|sed_flat_norm.txt.gz|0.|0.|30.7540|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7540}
2307|210.696970|-29.787879|18.1535|18.1535|18.1535|18.1535|18.1535|18.1535|sed_flat_norm.txt.gz|0.|0.|30.7630|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7630}
2308|210.696970|-29.757576|18.1540|18.1540|18.1540|18.1540|18.1540|18.1540|sed_flat_norm.txt.gz|0.|0.|30.7720|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7720}
2309|210.696970|-29.727273|18.1545|18.1545|18.1545|18.1545|18.1545|18.1545|sed_flat_norm.txt.gz|0.|0.|30.7810|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7810}
2310|210.696970|-29.696970|18.1550|18.1550|18.1550|18.1550|18.1550|18.1550|sed_flat_norm.txt.gz|0.|0.|30.7900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.7900}
2311|210.696970|-29.666667|18.1555|18.1555|18.1555|18.1555|18.1555|18.1555|sed_flat_norm.txt.gz|0.|0.|30.7990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.7990}
2312|210.696970|-29.636364|18.1560|18.1560|18.1560|18.1560|18.1560|18.1560|sed_flat_norm.txt.gz|0.|0.|30.8080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8080}
2313|210.696970|-29.606061|18.1565|18.1565|18.1565|18.1565|18.1565|18.1565|sed_flat_norm.txt.gz|0.|0.|30.8170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.8170}
2314|210.696970|-29.575758|18.1570|18.1570|18.1570|18.1570|18.1570|18.1570|sed_flat_norm.txt.gz|0.|0.|30.8260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8260}
2315|210.696970|-29.545455|18.1575|18.1575|18.1575|18.1575|18.1575|18.1575|sed_flat_norm.txt.gz|0.|0.|30.8350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.8350}
2316|210.696970|-29.515152|18.1580|18.1580|18.1580|18.1580|18.1580|18.1580|sed_flat_norm.txt.gz|0.|0.|30.8440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8440}
2317|210.696970|-29.484848|18.1585|18.1585|18.1585|18.1585|18.1585|18.1585|sed_flat_norm.txt.gz|0.|0.|30.8530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.8530}
2318|210.696970|-29.454545|18.1590|18.1590|18.1590|18.1590|18.1590|18.1590|sed_flat_norm.txt.gz|0.|0.|30.8620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8620}
2319|210.696970|-29.424242|18.1595|18.1595|18.1595|18.1595|18.1595|18.1595|sed_flat_norm.txt.gz|0.|0.|30.8710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.8710}
2320|210.696970|-29.393939|18.1600|18.1600|18.1600|18.1600|18.1600|18.1600|sed_flat_norm.txt.gz|0.|0.|30.8800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8800}
2321|210.696970|-29.363636|18.1605|18.1605|18.1605|18.1605|18.1605|18.1605|sed_flat_norm.txt.gz|0.|0.|30.8890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.8890}
2322|210.696970|-29.333333|18.1610|18.1610|18.1610|18.1610|18.1610|18.1610|sed_flat_norm.txt.gz|0.|0.|30.8980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.8980}
2323|210.696970|-29.303030|18.1615|18.1615|18.1615|18.1615|18.1615|18.1615|sed_flat_norm.txt.gz|0.|0.|30.9070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9070}
2324|210.696970|-29.272727|18.1620|18.1620|18.1620|18.1620|18.1620|18.1620|sed_flat_norm.txt.gz|0.|0.|30.9160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.9160}
2325|210.696970|-29.242424|18.1625|18.1625|18.1625|18.1625|18.1625|18.1625|sed_flat_norm.txt.gz|0.|0.|30.9250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9250}
2326|210.696970|-29.212121|18.1630|18.1630|18.1630|18.1630|18.1630|18.1630|sed_flat_norm.txt.gz|0.|0.|30.9340|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.9340}
2327|210.696970|-29.181818|18.1635|18.1635|18.1635|18.1635|18.1635|18.1635|sed_flat_norm.txt.gz|0.|0.|30.9430|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9430}
2328|210.696970|-29.151515|18.1640|18.1640|18.1640|18.1640|18.1640|18.1640|sed_flat_norm.txt.gz|0.|0.|30.9520|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.9520}
2329|210.696970|-29.121212|18.1645|18.1645|18.1645|18.1645|18.1645|18.1645|sed_flat_norm.txt.gz|0.|0.|30.9610|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9610}
2330|210.696970|-29.090909|18.1650|18.1650|18.1650|18.1650|18.1650|18.1650|sed_flat_norm.txt.gz|0.|0.|30.9700|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.9700}
2331|210.696970|-29.060606|18.1655|18.1655|18.1655|18.1655|18.1655|18.1655|sed_flat_norm.txt.gz|0.|0.|30.9790|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9790}
2332|210.696970|-29.030303|18.1660|18.1660|18.1660|18.1660|18.1660|18.1660|sed_flat_norm.txt.gz|0.|0.|30.9880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':21.9880}
2333|210.696970|-29.000000|18.1665|18.1665|18.1665|18.1665|18.1665|18.1665|sed_flat_norm.txt.gz|0.|0.|30.9970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':21.9970}
2334|210.696970|-28.969697|18.1670|18.1670|18.1670|18.1670|18.1670|18.1670|sed_flat_norm.txt.gz|0.|0.|31.0060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0060}
2335|210.696970|-28.939394|18.1675|18.1675|18.1675|18.1675|18.1675|18.1675|sed_flat_norm.txt.gz|0.|0.|31.0150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.0150}
2336|210.696970|-28.909091|18.1680|18.1680|18.1680|18.1680|18.1680|18.1680|sed_flat_norm.txt.gz|0.|0.|31.0240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0240}
2337|210.696970|-28.878788|18.1685|18.1685|18.1685|18.1685|18.1685|18.1685|sed_flat_norm.txt.gz|0.|0.|31.0330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.0330}
2338|210.696970|-28.848485|18.1690|18.1690|18.1690|18.1690|18.1690|18.1690|sed_flat_norm.txt.gz|0.|0.|31.0420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0420}
2339|210.696970|-28.818182|18.1695|18.1695|18.1695|18.1695|18.1695|18.1695|sed_flat_norm.txt.gz|0.|0.|31.0510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.0510}
2340|210.696970|-28.787879|18.1700|18.1700|18.1700|18.1700|18.1700|18.1700|sed_flat_norm.txt.gz|0.|0.|31.0600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0600}
2341|210.696970|-28.757576|18.1705|18.1705|18.1705|18.1705|18.1705|18.1705|sed_flat_norm.txt.gz|0.|0.|31.0690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.0690}
2342|210.696970|-28.727273|18.1710|18.1710|18.1710|18.1710|18.1710|18.1710|sed_flat_norm.txt.gz|0.|0.|31.0780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0780}
2343|210.696970|-28.696970|18.1715|18.1715|18.1715|18.1715|18.1715|18.1715|sed_flat_norm.txt.gz|0.|0.|31.0870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.0870}
2344|210.696970|-28.666667|18.1720|18.1720|18.1720|18.1720|18.1720|18.1720|sed_flat_norm.txt.gz|0.|0.|31.0960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.0960}
2345|210.696970|-28.636364|18.1725|18.1725|18.1725|18.1725|18.1725|18.1725|sed_flat_norm.txt.gz|0.|0.|31.1050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1050}
2346|210.696970|-28.606061|18.1730|18.1730|18.1730|18.1730|18.1730|18.1730|sed_flat_norm.txt.gz|0.|0.|31.1140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.1140}
2347|210.696970|-28.575758|18.1735|18.1735|18.1735|18.1735|18.1735|18.1735|sed_flat_norm.txt.gz|0.|0.|31.1230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1230}
2348|210.696970|-28.545455|18.1740|18.1740|18.1740|18.1740|18.1740|18.1740|sed_flat_norm.txt.gz|0.|0.|31.1320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.1320}
2349|210.696970|-28.515152|18.1745|18.1745|18.1745|18.1745|18.1745|18.1745|sed_flat_norm.txt.gz|0.|0.|31.1410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1410}
2350|210.696970|-28.484848|18.1750|18.1750|18.1750|18.1750|18.1750|18.1750|sed_flat_norm.txt.gz|0.|0.|31.1500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.1500}
2351|210.696970|-28.454545|18.1755|18.1755|18.1755|18.1755|18.1755|18.1755|sed_flat_norm.txt.gz|0.|0.|31.1590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1590}
2352|210.696970|-28.424242|18.1760|18.1760|18.1760|18.1760|18.1760|18.1760|sed_flat_norm.txt.gz|0.|0.|31.1680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.1680}
2353|210.696970|-28.393939|18.1765|18.1765|18.1765|18.1765|18.1765|18.1765|sed_flat_norm.txt.gz|0.|0.|31.1770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1770}
2354|210.696970|-28.363636|18.1770|18.1770|18.1770|18.1770|18.1770|18.1770|sed_flat_norm.txt.gz|0.|0.|31.1860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.1860}
2355|210.696970|-28.333333|18.1775|18.1775|18.1775|18.1775|18.1775|18.1775|sed_flat_norm.txt.gz|0.|0.|31.1950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.1950}
2356|210.696970|-28.303030|18.1780|18.1780|18.1780|18.1780|18.1780|18.1780|sed_flat_norm.txt.gz|0.|0.|31.2040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2040}
2357|210.696970|-28.272727|18.1785|18.1785|18.1785|18.1785|18.1785|18.1785|sed_flat_norm.txt.gz|0.|0.|31.2130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.2130}
2358|210.696970|-28.242424|18.1790|18.1790|18.1790|18.1790|18.1790|18.1790|sed_flat_norm.txt.gz|0.|0.|31.2220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2220}
2359|210.696970|-28.212121|18.1795|18.1795|18.1795|18.1795|18.1795|18.1795|sed_flat_norm.txt.gz|0.|0.|31.2310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.2310}
2360|210.696970|-28.181818|18.1800|18.1800|18.1800|18.1800|18.1800|18.1800|sed_flat_norm.txt.gz|0.|0.|31.2400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2400}
2361|210.696970|-28.151515|18.1805|18.1805|18.1805|18.1805|18.1805|18.1805|sed_flat_norm.txt.gz|0.|0.|31.2490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.2490}
2362|210.696970|-28.121212|18.1810|18.1810|18.1810|18.1810|18.1810|18.1810|sed_flat_norm.txt.gz|0.|0.|31.2580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2580}
2363|210.696970|-28.090909|18.1815|18.1815|18.1815|18.1815|18.1815|18.1815|sed_flat_norm.txt.gz|0.|0.|31.2670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.2670}
2364|210.696970|-28.060606|18.1820|18.1820|18.1820|18.1820|18.1820|18.1820|sed_flat_norm.txt.gz|0.|0.|31.2760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2760}
2365|210.696970|-28.030303|18.1825|18.1825|18.1825|18.1825|18.1825|18.1825|sed_flat_norm.txt.gz|0.|0.|31.2850|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.2850}
2366|210.696970|-28.000000|18.1830|18.1830|18.1830|18.1830|18.1830|18.1830|sed_flat_norm.txt.gz|0.|0.|31.2940|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.2940}
2367|210.696970|-27.969697|18.1835|18.1835|18.1835|18.1835|18.1835|18.1835|sed_flat_norm.txt.gz|0.|0.|31.3030|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.3030}
2368|210.696970|-27.939394|18.1840|18.1840|18.1840|18.1840|18.1840|18.1840|sed_flat_norm.txt.gz|0.|0.|31.3120|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':22.3120}
2369|210.696970|-27.909091|18.1845|18.1845|18.1845|18.1845|18.1845|18.1845|sed_flat_norm.txt.gz|0.|0.|31.3210|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':22.3210}
